tweet_id,in_reply_to_status_id,in_reply_to_user_id,retweeted_status_id,retweeted_status_user_id,timestamp,source,expanded_urls,v2,v1,,
2389833799,2389559785,14232551,,,2009-06-29 16:47:55 +0000,web,,We can make a baby in yo tho,ham,,
2385405946,2385346739,824065,,,2009-06-29 09:15:23 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,spam,,
2384679347,,,,,2009-06-29 07:21:43 +0000,web,,tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen  Dozens of Free Games - with great prizesWith..,spam,,
2371515507,2363082472,824065,,,2009-06-28 13:41:08 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........,ham,,
2356519613,2356381157,14369255,,,2009-06-27 07:30:21 +0000,web,,Should I be stalking u?,ham,,
2355847039,2355809201,14369255,,,2009-06-27 05:56:49 +0000,web,,URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP  150ppm,spam,,
2346807862,2346639033,12390422,,,2009-06-26 17:21:52 +0000,web,,We are both fine. Thanks,ham,,
2346324692,2346279593,12390422,,,2009-06-26 16:48:06 +0000,web,,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,ham,,
2313082516,2312964175,824065,,,2009-06-24 17:10:22 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,spam,,
2292337620,,,,,2009-06-23 09:03:18 +0000,web,,But i dint slept in afternoon.,ham,,
2279735289,2274873021,16109201,,,2009-06-22 14:55:46 +0000,web,,Thats cool. How was your day?,ham,,
2279178296,,,,,2009-06-22 14:09:17 +0000,web,,Okay same with me. Well thanks for the clarification,ham,,
2275759823,,,,,2009-06-22 06:35:56 +0000,web,,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,ham,,
2253618059,,,,,2009-06-20 15:28:15 +0000,web,,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),ham,,
2154375760,,,,,2009-06-13 15:14:55 +0000,web,,Watching tv  Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,ham,,
2093240675,,,,,2009-06-09 19:17:47 +0000,web,,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,spam,,
2076508191,,,,,2009-06-08 14:28:26 +0000,web,,I will reach before ten morning,ham,,
2051203807,,,,,2009-06-06 04:06:25 +0000,web,,Also where's the piece,ham,,
2027691890,2027664125,27617982,,,2009-06-04 09:36:05 +0000,web,,Thanks da thangam  i feel very very happy dear. I also miss you da.,ham,,
2026719004,2026317154,18891931,,,2009-06-04 06:42:04 +0000,web,,Neshanth..tel me who r u?,ham,,
2015804359,2015780129,824065,,,2009-06-03 12:33:09 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Oh oh... Wasted... Den muz chiong on sat n sun liao...,ham,,
2014976684,2014672335,16717465,,,2009-06-03 10:18:34 +0000,web,,Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1 His wife called Police. 2 Police questioned everyone. 3 Wife: Sir I was sleeping  when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason  If U r Brilliant.,ham,,
1989693522,,,,,2009-06-01 09:28:18 +0000,web,,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam,,
1981584819,1981572037,16953623,,,2009-05-31 16:27:53 +0000,web,,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... ,ham,,
1979167287,1978588231,14471155,,,2009-05-31 08:54:37 +0000,web,,A bloo bloo bloo I'll miss the first bowl,ham,,
1969147935,1968358338,6284702,,,2009-05-30 06:09:33 +0000,web,,Do you think i can move  &lt;#&gt;  in a week,ham,,
1950204436,,,,,2009-05-28 18:33:19 +0000,web,,Really dun bluff me leh... U sleep early too. Nite...,ham,,
1944839196,1944767816,824065,,,2009-05-28 07:04:58 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,For ur chance to win å£250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022  1x150p/wk.,spam,,
1934926564,1934713766,3638911,,,2009-05-27 11:57:49 +0000,web,,I donno if they are scorable,ham,,
1910237957,1910170272,3080761,,,2009-05-25 06:41:26 +0000,web,,Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...,ham,,
1861400216,1859367001,2340481,,,2009-05-20 17:28:42 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Okay. I've seen it. So i should pick it on friday?,ham,,
1827658018,1826735003,16903064,,,2009-05-17 18:10:27 +0000,web,,K.k..how is your sister kids?,ham,,
1814795691,,,,,2009-05-16 07:17:55 +0000,web,,Rose needs water  season needs change  poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....,ham,,
1807889047,1806773392,824065,,,2009-05-15 17:00:11 +0000,web,,Is there coming friday is leave for pongal?do you get any news from your work place.,ham,,
1794292593,1794223306,15105039,,,2009-05-14 12:27:56 +0000,web,,Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob  member offers mobile! T Cs SavaMob POBOX84  M263UZ. å£3.00 Subs 16,spam,,
1753729983,,,,,2009-05-10 10:08:08 +0000,web,,I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it  just lock all the locks and leave the key with jenne.,ham,,
1747868697,,,,,2009-05-09 17:48:58 +0000,web,,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,ham,,
1746033477,,,,,2009-05-09 13:07:39 +0000,web,,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,ham,,
1730066584,,,,,2009-05-07 19:22:36 +0000,web,,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,ham,,
1725645801,1725588338,17080315,,,2009-05-07 09:07:33 +0000,web,,Dai what this da.. Can i send my resume to this id.,ham,,
1725160572,,,,,2009-05-07 07:09:28 +0000,web,,Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online  you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry,ham,,
1714425385,,,,,2009-05-06 06:20:15 +0000,web,,Yup...,ham,,
1685718181,,,,,2009-05-03 08:43:27 +0000,web,,Hiya   have u been paying money into my account? If so  thanks. Got a pleasant surprise when i checked my balance -u c  i don't get statements 4 that acc,ham,,
1677385837,1677371170,17117463,,,2009-05-02 08:48:31 +0000,web,,Sorry  I'll call later,ham,,
1669384726,1668684268,16154802,,,2009-05-01 14:20:30 +0000,web,,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,ham,,
1669178403,,,,,2009-05-01 13:54:24 +0000,web,,Mmmmm ... I loved waking to your words this morning ! I miss you too  my Love. I hope your day goes well and you are happy. I wait for us to be together again,ham,,
1521782737,1521198789,21424888,,,2009-04-15 01:29:21 +0000,web,,Yup ok...,ham,,
1502383645,1502372768,13377022,,,2009-04-12 10:43:52 +0000,web,,That's y we haf to combine n c how lor...,ham,,
1502123843,,,,,2009-04-12 08:57:38 +0000,web,,Aiyo please Ì_ got time meh.,ham,,
1439740496,,,,,2009-04-02 17:42:22 +0000,web,,Text82228>> Get more ringtones  logos and games from www.txt82228.com. Questions: info@txt82228.co.uk,spam,,
1425881895,1424583508,12935072,,,2009-03-31 18:00:03 +0000,web,,Oh fine  I'll be by tonight,ham,,
1419048905,,14237124,,,2009-03-30 17:33:31 +0000,web,,This message is brought to you by GMW Ltd. and is not connected to the,spam,,
1412821298,1412259160,9155142,,,2009-03-29 16:53:16 +0000,web,,Yeah I am  so I'll leave maybe 7ish?,ham,,
1405381844,1405338571,12935072,,,2009-03-28 03:59:07 +0000,web,,I dont want to hear anything,ham,,
1400985742,,,,,2009-03-27 13:58:00 +0000,web,,The house is on the water with a dock  a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel,ham,,
1289490961,1289281024,14197636,,,2009-03-06 18:43:58 +0000,web,,Hey whats up? U sleeping all morning?,ham,,
1254466518,1246149095,2340481,,,2009-02-26 17:36:13 +0000,web,,3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free  Msgs å£1.50 each,spam,,
1240229720,,,,,2009-02-23 08:31:23 +0000,web,,Aight  see you in a bit,ham,,
1236716259,1236583749,9819752,,,2009-02-22 08:37:55 +0000,web,,My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; )  when can you get here?,ham,,
1236692553,1234054285,14065526,,,2009-02-22 08:20:17 +0000,web,,Got fujitsu  ibm  hp  toshiba... Got a lot of model how to say...,ham,,
1233834567,1233831402,14418767,,,2009-02-21 10:20:07 +0000,web,,So when you gonna get rimac access ,ham,,
1230355619,1230344157,14322144,,,2009-02-20 12:44:10 +0000,web,,:-) yeah! Lol. Luckily i didn't have a starring role like you!,ham,,
1229962725,1229938907,14469810,,,2009-02-20 09:07:07 +0000,web,,Yes. It's all innocent fun. O:-),ham,,
1218596133,1218561495,2673341,,,2009-02-17 11:40:38 +0000,web,,I cant pick the phone right now. Pls send a message,ham,,
1212530495,1212461383,26523,,,2009-02-15 15:50:34 +0000,web,,Ok lor...,ham,,
1212392044,1212368754,14197636,,,2009-02-15 14:41:27 +0000,web,,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,ham,,
1211440366,1211097644,16274011,,,2009-02-15 03:31:15 +0000,web,,I WILL CAL YOU SIR. In meeting,ham,,
1210026299,,,,,2009-02-14 16:25:41 +0000,web,,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,ham,,
1209896414,,,,,2009-02-14 15:29:04 +0000,web,,They can try! They can get lost  in fact. Tee hee,ham,,
1209501999,1209498770,16375465,,,2009-02-14 11:35:58 +0000,web,,It  s a taxt massage....tie-pos argh ok! Lool!,ham,,
1209216708,1209192894,19434717,,,2009-02-14 07:47:53 +0000,web,,No need for the drug anymore.,ham,,
1209205549,,,,,2009-02-14 07:41:01 +0000,web,,Dai  &lt;#&gt;  naal eruku.,ham,,
1209187259,,,,,2009-02-14 07:28:26 +0000,web,,Hello darling how are you today? I would love to have a chat  why dont you tell me what you look like and what you are in to sexy?,spam,,
1209111391,,7800462,,,2009-02-14 06:16:51 +0000,web,,Why de. You looking good only:-)..,ham,,
1209094829,,,,,2009-02-14 06:07:10 +0000,web,,Super msg da:)nalla timing.,ham,,
1209070010,,,,,2009-02-14 05:52:07 +0000,web,,Where in abj are you serving. Are you staying with dad or alone.,ham,,
1209053705,,,,,2009-02-14 05:42:11 +0000,web,,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham,,
1209035109,,,,,2009-02-14 05:31:02 +0000,web,,Okie,ham,,
1208948267,,,,,2009-02-14 04:45:02 +0000,web,,Urgent Urgent! We have 800 FREE flights to Europe to give away  call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm,spam,,
1208915599,,,,,2009-02-14 04:28:12 +0000,web,,Can you use foreign stamps for whatever you send them off for? ,ham,,
1208766721,,,,,2009-02-14 03:15:30 +0000,web,,Omw back to tampa from west palm  you hear what happened?,ham,,
1203431659,1203414311,7800462,,,2009-02-12 17:52:53 +0000,web,,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,spam,,
1201833521,,,,,2009-02-12 06:26:45 +0000,web,,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,ham,,
1199887352,1199885445,12390422,,,2009-02-11 18:41:56 +0000,web,,Okie.. Thanx..,ham,,
1184134180,1183972912,824065,,,2009-02-06 19:08:52 +0000,web,,It's justbeen overa week since we broke up and already our brains are going to mush!,ham,,
1179923780,,,,,2009-02-05 15:16:25 +0000,web,,Whatsup there. Dont u want to sleep,ham,,
1173582710,,,,,2009-02-03 17:42:47 +0000,web,,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,ham,,
1170744717,1170736760,12935072,,,2009-02-02 19:39:53 +0000,web,,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,ham,,
1169749170,1169741661,16274011,,,2009-02-02 13:33:27 +0000,web,,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,ham,,
1166577225,1166458030,824065,,,2009-02-01 10:08:46 +0000,web,,Ya had just now.onion roast.,ham,,
1164897198,1164864137,12779522,,,2009-01-31 17:34:24 +0000,web,,Sat right? Okay thanks... ,ham,,
1161897012,,824065,,,2009-01-30 15:33:16 +0000,web,,Yo we are watching a movie on netflix,ham,,
1161542374,1161521903,14133205,,,2009-01-30 13:11:22 +0000,web,,ARR birthday today:) i wish him to get more oscar.,ham,,
1161511008,1161507997,16803673,,,2009-01-30 12:55:14 +0000,web,,Wow v v impressed. Have funs shopping!,ham,,
1161497570,1161495165,12935072,,,2009-01-30 12:48:14 +0000,web,,Still in customer place,ham,,
1161463926,1161462798,11975412,,,2009-01-30 12:29:07 +0000,web,,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,ham,,
1161442089,1161438983,9155142,,,2009-01-30 12:16:28 +0000,web,,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,ham,,
1161391486,1161376652,7800462,,,2009-01-30 11:44:34 +0000,web,,Forgot it takes me 3 years to shower  sorry. Where you at/your phone dead yet?,ham,,
"ham""""""",ham,,,,,,,,,,
1158979172,1158896631,14069543,,,2009-01-29 17:03:14 +0000,web,,If I get there before you after your ten billion calls and texts so help me god,ham,,
1158172264,1158157821,14197636,,,2009-01-29 11:16:50 +0000,web,,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,ham,,
1158153279,1157982870,16803673,,,2009-01-29 11:03:07 +0000,web,,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,spam,,
1157928409,,,,,2009-01-29 08:11:40 +0000,web,,Say this slowly.? GOD I LOVE YOU &amp; I NEED YOU CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow  do it pls pls do it...,ham,,
1155983212,,,,,2009-01-28 18:18:30 +0000,web,,Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN  SLEEPINGWITH  FINEST  YMCA :getzed.co.uk POBox365O4W45WQ 300p,spam,,
1155721055,,15592608,,,2009-01-28 16:51:28 +0000,web,,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,spam,,
1155653926,1155627673,16274011,,,2009-01-28 16:29:57 +0000,web,,Oh right  ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!,ham,,
1154857737,,,,,2009-01-28 10:28:11 +0000,web,,Its normally hot mail. Com you see!,ham,,
1154673589,1154670395,14069543,,,2009-01-28 08:05:11 +0000,web,,1's reach home call me.,ham,,
1154220528,1154210534,7800462,,,2009-01-28 03:37:55 +0000,web,,aathi..where are you dear..,ham,,
1154190119,1154181631,17558752,,,2009-01-28 03:24:33 +0000,web,,Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1  for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply,spam,,
1151466172,1151435627,17363655,,,2009-01-27 07:07:54 +0000,web,,how tall are you princess?,ham,,
1149392827,1149382106,16841732,,,2009-01-26 16:16:50 +0000,web,,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,ham,,
1146349512,1146284265,824065,,,2009-01-25 08:06:23 +0000,web,,Adult 18 Content Your video will be with you shortly,spam,,
1144814934,1138829217,17558752,,,2009-01-24 16:34:49 +0000,web,,Mum  i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.,ham,,
1129894979,,,,,2009-01-19 06:47:18 +0000,web,,See you there! ,ham,,
1127874973,1127861399,10384872,,,2009-01-18 08:51:41 +0000,web,,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham,,
1126475952,1126311115,15105039,,,2009-01-17 17:27:48 +0000,web,,Hi Harish's rent has been transfred to ur Acnt.,ham,,
1125744322,,,,,2009-01-17 07:04:26 +0000,web,,K I'll take care of it,ham,,
1124407534,1123594358,16274011,,,2009-01-16 18:57:13 +0000,web,,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,ham,,
1123517306,1123502640,14065526,,,2009-01-16 12:13:46 +0000,web,,ÌÏ collecting ur laptop then going to configure da settings izzit?,ham,,
1123414901,1122953835,16316376,,,2009-01-16 10:52:14 +0000,web,,Bill  as in: Are there any letters for me. i‰Ûªm expecting one from orange that isn‰Ûªt a bill but may still say orange on it.,ham,,
1123082836,1123069299,16841732,,,2009-01-16 06:06:47 +0000,web,,ALRITE,ham,,
1118650423,1118622686,824065,,,2009-01-14 16:41:01 +0000,web,,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,ham,,
1118485994,1118471621,7800462,,,2009-01-14 15:34:57 +0000,web,,Yes. that will be fine. Love you. Be safe.,ham,,
1117204998,,,,,2009-01-14 01:43:38 +0000,web,,I've not sent it. He can send me.,ham,,
1113568174,1113559807,4027771,,,2009-01-12 17:42:29 +0000,web,,Ok... U enjoy ur shows...,ham,,
1113535953,1113523733,14197636,,,2009-01-12 17:28:26 +0000,web,,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,ham,,
1113276298,1113137485,9819752,,,2009-01-12 15:35:46 +0000,web,,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,ham,,
1111215027,1111211377,16953623,,,2009-01-11 17:13:08 +0000,web,,Hello. No news on job  they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still  but be home about 3. ,ham,,
1110705105,,,,,2009-01-11 09:19:41 +0000,web,,Leave it. U will always be ignorant.,ham,,
1109244628,1109227578,14197636,,,2009-01-10 16:36:07 +0000,web,,Tell me whos this pls:-),ham,,
1106525690,1106502294,7051152,,,2009-01-09 11:08:33 +0000,web,,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,ham,,
1104685705,,,,,2009-01-08 16:46:10 +0000,web,,"\NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT\""""",ham,,
1102401313,,,,,2009-01-07 18:07:32 +0000,web,,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,ham,,
1100998873,1100975587,738503,,,2009-01-07 03:03:37 +0000,web,,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham,,
1099912663,1094995940,18157551,,,2009-01-06 17:33:52 +0000,web,,Ok omw now  you at castor?,ham,,
1097033897,,,,,2009-01-05 13:11:00 +0000,web,,Tonight? Yeah  I'd be down for that,ham,,
1095433043,,,,,2009-01-04 17:40:35 +0000,web,,I'm there and I can see you  but you can't see me ? Maybe you should reboot ym ? I seen the buzz,ham,,
1094889580,1094886391,7800462,,,2009-01-04 08:19:39 +0000,web,,K.i did't see you.:)k:)where are you now?,ham,,
1094867396,1094851996,2673341,,,2009-01-04 07:53:36 +0000,web,,Don know..he is watching film in computer..,ham,,
1094841269,1094839947,2673341,,,2009-01-04 07:24:21 +0000,web,,Excellent  I'll see what riley's plans are,ham,,
1094828084,,,,,2009-01-04 07:10:00 +0000,web,,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ham,,
1090030510,1089963250,14948315,,,2009-01-01 15:32:56 +0000,web,,Yeah no probs - last night is obviously catching up with you... Speak soon ,ham,,
1088513511,1088503612,15684047,,,2008-12-31 18:43:12 +0000,web,,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,ham,,
1088485120,,,,,2008-12-31 18:27:33 +0000,web,,How dare you change my ring,ham,,
1087670576,,,,,2008-12-31 09:11:52 +0000,web,,You still at the game?,ham,,
1086392051,1086384815,11975412,,,2008-12-30 18:56:37 +0000,web,,Jokin only lar... :-) depends on which phone my father can get lor...,ham,,
1086348113,1086332553,13831362,,,2008-12-30 18:32:01 +0000,web,,Cos darren say Ì_ considering mah so i ask Ì_...,ham,,
1086238478,1086201973,15684047,,,2008-12-30 17:29:43 +0000,web,,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,ham,,
1086177358,,,,,2008-12-30 16:54:49 +0000,web,,Ok. Not much to do here though. H&M Friday  cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait  already done that! ,ham,,
1079055780,,,,,2008-12-26 07:58:45 +0000,web,,Please leave this topic..sorry for telling that..,ham,,
1075949573,1075936016,15487646,,,2008-12-24 08:20:20 +0000,web,,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,ham,,
1075612292,,,,,2008-12-24 03:28:37 +0000,web,,Fine. Do you remember me.,ham,,
1073866331,1073815132,16274011,,,2008-12-23 06:53:59 +0000,web,,Ok. So april. Cant wait,ham,,
1070507336,,,,,2008-12-21 13:27:56 +0000,web,,Ok lor... But buy wat?,ham,,
1070372942,1070335285,13141882,,,2008-12-21 10:37:57 +0000,web,,There is no sense in my foot and penis.,ham,,
1059868814,,,,,2008-12-16 03:01:31 +0000,web,,And very importantly  all we discuss is between u and i only.,ham,,
1044746376,1038002128,16779555,,,2008-12-08 08:46:04 +0000,web,,So i asked how's anthony. Dad. And your bf,ham,,
1043646039,1043642824,824065,,,2008-12-07 17:11:24 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Dear  take care. I am just reaching home.love u a lot.,ham,,
1043626396,1043608834,16845153,,,2008-12-07 16:54:58 +0000,web,,Yo  you at jp and hungry like a mofo?,ham,,
1043544372,1043386431,15270333,,,2008-12-07 15:43:10 +0000,web,,Even if he my friend he is a priest call him now,ham,,
1042257657,1042252515,7800462,,,2008-12-06 18:05:47 +0000,web,,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,ham,,
1038641773,1038390644,16274011,,,2008-12-04 18:47:28 +0000,web,,Just haven't decided where yet eh ?,ham,,
1032841812,1032833109,17399740,,,2008-12-01 19:57:22 +0000,web,,Now am free call me pa.,ham,,
1032743834,1032677887,14841527,,,2008-12-01 18:55:35 +0000,web,,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,,
1032658539,1032651252,12390422,,,2008-12-01 18:02:35 +0000,web,,Thats cool. i liked your photos. You are very sexy!,ham,,
1032293645,1032205894,12390422,,,2008-12-01 14:22:33 +0000,web,,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!,ham,,
1030728983,,,,,2008-11-30 14:22:53 +0000,web,,You're right I have now that I think about it,ham,,
1024941298,1024904922,14469810,,,2008-11-26 18:02:29 +0000,web,,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.,ham,,
1023140769,,,,,2008-11-25 18:43:48 +0000,web,,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,ham,,
1020748211,1020700922,13141882,,,2008-11-24 12:36:22 +0000,web,,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,spam,,
1019217908,1019198114,17105146,,,2008-11-23 08:52:52 +0000,web,,Havent shopping now lor i juz arrive only,ham,,
1019103728,1019061748,11041522,,,2008-11-23 05:57:29 +0000,web,,I can't describe how lucky you are that I'm actually awake by noon,ham,,
1017870283,1017404081,14312285,,,2008-11-22 07:46:13 +0000,web,,When people see my msgs  They think Iam addicted to msging... They are wrong  Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL,ham,,
1016984551,1016923916,16717465,,,2008-11-21 18:58:48 +0000,web,,Do u still have plumbers tape and a wrench we could borrow?,ham,,
1016512525,,,,,2008-11-21 14:15:25 +0000,web,,In meeting da. I will call you,ham,,
1016427517,,,,,2008-11-21 13:11:09 +0000,web,,My Parents  My Kidz  My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!,ham,,
1016246312,1016237278,69893,,,2008-11-21 09:53:26 +0000,web,,Howz that persons story,ham,,
1016112687,,,,,2008-11-21 07:07:45 +0000,web,,Is ur paper today in e morn or aft?,ham,,
1015236679,1015227924,824065,,,2008-11-20 19:36:15 +0000,web,,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,ham,,
1015197454,1015090905,15311578,,,2008-11-20 19:10:58 +0000,web,,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,ham,,
1015082029,1015034019,14725793,,,2008-11-20 17:56:57 +0000,web,,This phone has the weirdest auto correct.,ham,,
1012781289,1012752085,7051152,,,2008-11-19 12:40:05 +0000,web,,We got a divorce. Lol. She.s here,ham,,
1012741475,1012701616,15831817,,,2008-11-19 11:59:49 +0000,web,,Come to mahal bus stop.. &lt;DECIMAL&gt;,ham,,
1012655717,1012644117,13141882,,,2008-11-19 10:16:12 +0000,web,,Hi  my love! How goes that day? Fuck  this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !,ham,,
1009949937,1008323165,14224462,,,2008-11-17 18:06:43 +0000,web,,Wife.how she knew the time of murder exactly,ham,,
1008457716,1008450769,824065,,,2008-11-16 18:11:38 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Guess he wants alone time. We could just show up and watch when they do..,ham,,
1006656165,1006637049,13141882,,,2008-11-15 05:16:27 +0000,web,,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,ham,,
1005492611,1005340719,12779522,,,2008-11-14 14:20:41 +0000,web,,Good Morning my Dear........... Have a great &amp; successful day.,ham,,
1005236135,1005200196,14469810,,,2008-11-14 09:51:07 +0000,web,,* You gonna ring this weekend or wot?,ham,,
1004049924,1003980350,16274011,,,2008-11-13 16:28:48 +0000,"<a href=""http://friendfeed.com/"" rel=""nofollow"">FriendFeed</a>",,Come to medical college at 7pm ......forward it da,ham,,
1003550698,1003520842,17186476,,,2008-11-13 09:07:53 +0000,web,,No  but you told me you were going  before you got drunk!,ham,,
